league_id,league_name,match_id,radiant_team,dire_team,winner,radiant_pos1_player,radiant_pos1_hero,radiant_pos1_networth_6m,radiant_pos1_networth_10m,radiant_pos1_role_source,radiant_pos2_player,radiant_pos2_hero,radiant_pos2_networth_6m,radiant_pos2_networth_10m,radiant_pos2_role_source,radiant_pos3_player,radiant_pos3_hero,radiant_pos3_networth_6m,radiant_pos3_networth_10m,radiant_pos3_role_source,radiant_pos4_player,radiant_pos4_hero,radiant_pos4_networth_6m,radiant_pos4_networth_10m,radiant_pos4_role_source,radiant_pos5_player,radiant_pos5_hero,radiant_pos5_networth_6m,radiant_pos5_networth_10m,radiant_pos5_role_source,dire_pos1_player,dire_pos1_hero,dire_pos1_networth_6m,dire_pos1_networth_10m,dire_pos1_role_source,dire_pos2_player,dire_pos2_hero,dire_pos2_networth_6m,dire_pos2_networth_10m,dire_pos2_role_source,dire_pos3_player,dire_pos3_hero,dire_pos3_networth_6m,dire_pos3_networth_10m,dire_pos3_role_source,dire_pos4_player,dire_pos4_hero,dire_pos4_networth_6m,dire_pos4_networth_10m,dire_pos4_role_source,dire_pos5_player,dire_pos5_hero,dire_pos5_networth_6m,dire_pos5_networth_10m,dire_pos5_role_source
19099,BLAST SLAM VI,8678479418,TSpirit,FLCN,FLCN,霜雪,templar_assassin,2329,4046,league_roster,Larl,ember_spirit,1655,2726,fallback_lh5,bruno,mars,1983,3719,league_roster,123,hoodwink,1475,2134,fallback_lh5,sustain,mirana,965,1491,league_roster,p1,kez,1831,3381,league_roster,PMA(учусь играть),monkey_king,2443,4146,league_roster,SumaoKy-,razor,2190,4235,league_roster,Cr1t-,tiny,750,1362,league_roster,Sneyking,warlock,880,1477,league_roster
19099,BLAST SLAM VI,8678549217,GL,Liquid,Liquid,0oo,abaddon,2459,4171,fallback_lh5,pf,pangolier,2278,3617,league_roster,помойка,brewmaster,1571,1942,league_roster,happy frogs,rattletrap,846,1212,league_roster,Speeed,phoenix,1029,1403,league_roster,@d,weaver,2737,4619,league_roster,мусор,void_spirit,2698,4814,league_roster,@,dark_seer,2566,4220,league_roster,Boxi,tusk,1365,1765,league_roster,Iq,shadow_demon,959,2132,league_roster
19099,BLAST SLAM VI,8678580370,OG,Tundra,OG,sonny hayes,kez,3196,5068,league_roster,Rasmus?,queenofpain,2727,4422,league_roster,Pc,dark_seer,2316,3972,fallback_lh5,DEKALIBRE,spirit_breaker,1275,1977,league_roster,mam_ba,jakiro,965,1838,league_roster,Monster,nevermore,2498,4589,league_roster,Lennart Karl,storm_spirit,1817,3857,league_roster,pX,brewmaster,1501,2288,league_roster,Ari,marci,1181,1845,league_roster,^,tusk,651,1112,league_roster
19099,BLAST SLAM VI,8678634168,RKX,XG,XG,🥀🥀,nevermore,3139,4974,league_roster,GUCCI,tiny,2467,4462,league_roster,aaa,primal_beast,2777,4489,league_roster,reckless,shadow_shaman,1290,2382,league_roster,enj0y,disruptor,900,1201,league_roster,念头通达,clinkz,2653,4110,league_roster,5,razor,2671,4548,league_roster,0=,slardar,2064,3543,league_roster,其疾如风,batrider,925,2096,league_roster,lavie,elder_titan,1006,1313,league_roster
19099,BLAST SLAM VI,8678680298,HEROIC,NAVI,HEROIC,@j;,ursa,2956,4804,league_roster,a,tiny,2159,4157,league_roster,Wisper,tidehunter,2252,3892,league_roster,lyct,jakiro,936,1596,league_roster,марсианин,dazzle,992,1514,league_roster,nessecary,clinkz,2772,4877,league_roster,X,void_spirit,2222,3618,league_roster,1111111111111111111111111111111,slardar,1878,3150,league_roster,33a9ccc,shadow_demon,1096,1808,league_roster,%,disruptor,1332,1689,league_roster
19099,BLAST SLAM VI,8678737586,TSpirit,Tundra,TSpirit,霜雪,dragon_knight,2504,4411,league_roster,evian,puck,2302,4098,fallback_lh5,bruno,slardar,2373,3465,league_roster,123,hoodwink,784,1483,fallback_lh5,sustain,largo,1641,2291,league_roster,Monster,kez,2417,3892,league_roster,Lennart Karl,invoker,2402,3657,league_roster,not human (животное),brewmaster,2105,4345,league_roster,Ari,tiny,1138,1713,league_roster,NongMon,mirana,882,1562,league_roster
19099,BLAST SLAM VI,8678799687,TY,FLCN,TY,Narumi,ursa,2533,4544,league_roster,CHIRA_JUNIOR,ember_spirit,2283,4111,league_roster,strafe instructor,axe,2922,5157,league_roster,paKY,muerta,1391,2096,league_roster,7|,warlock,1213,2279,league_roster,I m Going To Be The Best Carry,clinkz,2667,3952,league_roster,PMA(учусь играть),tiny,2386,3997,league_roster,SumaoKy-,mars,2530,3789,league_roster,Cr1t-,ringmaster,1113,1770,league_roster,Sneyking,jakiro,891,1431,league_roster
19099,BLAST SLAM VI,8678833793,MOUZ,GL,GL,KITR,bristleback,2498,3966,league_roster,I SPIT ON YOUR FACE,tiny,2378,4179,league_roster,Strach,shredder,2508,4143,league_roster,mid two,lion,1008,1568,league_roster,Seleri,snapfire,1429,2639,fallback_lh5,where's my phone?,nevermore,2521,4039,fallback_lh5,)),ember_spirit,1930,3645,league_roster,помойка,enigma,1912,3762,league_roster,happy frogs,rattletrap,1124,1727,league_roster,Speeed,treant,1224,1462,league_roster
19099,BLAST SLAM VI,8678917696,RKX,OG,OG,🥀🥀,bristleback,2473,4342,league_roster,GUCCI,void_spirit,2177,3482,league_roster,aaa,mars,1894,3283,league_roster,reckless,dark_willow,936,1456,league_roster,,ancient_apparition,603,1036,league_roster,sonny hayes,kez,2786,4739,league_roster,Rasmus?,earth_spirit,2465,3978,league_roster,mam_bayotay,dark_seer,2708,4237,fallback_lh5,DEKALIBRE,spirit_breaker,1276,2118,league_roster,mam_ba,dazzle,1174,1846,league_roster
19099,BLAST SLAM VI,8678941086,Liquid,HEROIC,Liquid,yondaime,kez,2756,4429,league_roster,Fc,ember_spirit,1698,3226,league_roster,50centaur,abyssal_underlord,2747,4977,league_roster,n,tusk,1110,1792,league_roster,tOfu,warlock,993,1845,league_roster,Yuma,troll_warlord,2619,4369,league_roster,a,beastmaster,2563,4425,league_roster,Wisper,mars,1742,3749,league_roster,lyct,skywrath_mage,1302,1662,league_roster,марсианин,shadow_demon,1080,1575,league_roster
19099,BLAST SLAM VI,8679012467,GL,TY,GL,where's my phone?,clinkz,2615,4668,fallback_lh5,)),ember_spirit,2797,4157,league_roster,помойка,slardar,1966,3415,league_roster,happy frogs,shadow_shaman,1468,1846,league_roster,p',chen,1176,1906,league_roster,0g/,windrunner,2291,4361,league_roster,CHIRA_JUNIOR,tiny,2277,3794,league_roster,strafe instructor,shredder,2114,3364,league_roster,lostreak chicken,dark_willow,950,1253,league_roster,Pohn Jork,warlock,1069,1838,league_roster
19099,BLAST SLAM VI,8678990124,XG,NAVI,NAVI,念头通达,clinkz,2704,4656,league_roster,o,tiny,2031,3812,league_roster,¿,primal_beast,2385,4266,league_roster,其疾如风,shadow_demon,1025,1632,league_roster,lavie,jakiro,1213,1743,league_roster,nessecary,razor,2769,5156,league_roster,ссс,huskar,3048,5157,league_roster,1111111111111111111111111111111,centaur,2282,3903,league_roster,33a9ccc,largo,1016,1942,league_roster,s1mple,grimstroke,1423,1986,league_roster
19099,BLAST SLAM VI,8679080712,RKX,TSpirit,TSpirit,🥀🥀,beastmaster,2792,4662,league_roster,GUCCI,storm_spirit,2072,4039,league_roster,aaa,shredder,1635,3119,league_roster,reckless,tiny,1096,1727,league_roster,`Q,disruptor,912,1204,league_roster,霜雪,clinkz,3161,5498,league_roster,evian,ember_spirit,2668,4381,fallback_lh5,bruno,largo,2218,3405,league_roster,iY,shadow_shaman,1296,2110,fallback_lh5,sustain,rattletrap,873,1284,league_roster
19099,BLAST SLAM VI,8679084070,FLCN,Tundra,FLCN,I m Going To Be The Best Carry,windrunner,2413,4272,league_roster,PMA(учусь играть),lina,2247,3726,league_roster,SumaoKy-,brewmaster,1676,3083,league_roster,Cr1t-,largo,932,1410,league_roster,Sneyking,shadow_shaman,1168,1760,league_roster,Monster,sven,2644,4192,league_roster,Lennart Karl,viper,2678,5136,league_roster,not human (животное),shredder,1698,2654,league_roster,Ari,tiny,1178,1965,league_roster,0VZ,jakiro,989,1546,league_roster
19099,BLAST SLAM VI,8679156367,HEROIC,MOUZ,MOUZ,Yuma,ursa,2593,3826,league_roster,a,beastmaster,2821,4764,league_roster,Wisper,tidehunter,1816,2821,league_roster,lyct,shadow_demon,1194,1678,league_roster,марсианин,warlock,876,1621,league_roster,F;,clinkz,2838,4923,league_roster,I SPIT ON YOUR FACE,leshrac,2235,4069,league_roster,Strach,slardar,2329,4172,league_roster,mid two,tiny,991,1747,league_roster,Seleri,pugna,988,1982,fallback_lh5
19099,BLAST SLAM VI,8679911370,HEROIC,RKX,HEROIC,r,windrunner,2296,3914,league_roster,a,beastmaster,2665,4659,league_roster,Wisper,pudge,3081,4841,league_roster,lyct,hoodwink,1167,1987,league_roster,марсианин,gyrocopter,708,1435,league_roster,🥀🥀,nevermore,2142,3601,league_roster,GUCCI,void_spirit,1525,2801,league_roster,@F,abyssal_underlord,2710,4337,league_roster,reckless,batrider,1212,2354,league_roster,ice cream man,crystal_maiden,930,1422,league_roster
19099,BLAST SLAM VI,8680063852,RKX,HEROIC,HEROIC,🥀🥀,windrunner,2186,4209,league_roster,GUCCI,nevermore,2932,4360,league_roster,0P,beastmaster,2272,3841,league_roster,reckless,tiny,1345,2049,league_roster,ice cream man,jakiro,621,1125,league_roster,Yuma,clinkz,3204,5029,league_roster,a,ember_spirit,1860,3255,league_roster,Wisper,pudge,1948,2765,league_roster,lyct,hoodwink,1383,2109,league_roster,в,enigma,970,1940,league_roster
19099,BLAST SLAM VI,8680195641,MOUZ,GL,GL,!U,muerta,2460,4355,league_roster,I SPIT ON YOUR FACE,ember_spirit,1953,3607,league_roster,U,tiny,1707,2916,league_roster,mid two,windrunner,798,1165,league_roster,Seleri,jakiro,1142,1663,fallback_lh5,where's my phone?,kez,2937,4418,fallback_lh5,)),nevermore,2557,4582,league_roster,помойка,abyssal_underlord,2271,3756,league_roster,happy frogs,shadow_demon,875,1307,league_roster,Speeed,warlock,972,1388,league_roster
19099,BLAST SLAM VI,8680299422,GL,MOUZ,MOUZ,where's my phone?,clinkz,2379,3889,fallback_lh5,P8,puck,2471,4557,league_roster,помойка,beastmaster,2236,3684,league_roster,happy frogs,dark_willow,1021,1365,league_roster,Speeed,warlock,1332,2119,league_roster,KITR,dragon_knight,2139,3265,league_roster,I SPIT ON YOUR FACE,viper,2683,4476,league_roster,Јo,abyssal_underlord,2393,4536,league_roster,mid two,tusk,1019,1568,league_roster,Seleri,snapfire,1265,2000,fallback_lh5
19099,BLAST SLAM VI,8680386178,MOUZ,GL,GL,KITR,clinkz,2250,4582,league_roster,I SPIT ON YOUR FACE,nevermore,2628,4354,league_roster,Strach,abyssal_underlord,1880,3666,league_roster,mid two,pudge,1043,1587,league_roster,Seleri,snapfire,1120,2222,fallback_lh5,o,omniknight,2771,4680,fallback_lh5,)),storm_spirit,1990,3719,league_roster,помойка,centaur,2408,4001,league_roster,happy frogs,jakiro,713,1177,league_roster,Speeed,chen,1167,1869,league_roster
19099,BLAST SLAM VI,8681420176,TSpirit,TY,TY,0,kez,2298,3786,league_roster,```22,storm_spirit,2251,4427,fallback_lh5,bruno,primal_beast,2234,3639,league_roster,123,tusk,1075,1766,fallback_lh5,sustain,shadow_demon,725,1084,league_roster,'>,ursa,2439,4063,league_roster,CHIRA_JUNIOR,puck,2366,3941,league_roster,strafe instructor,mars,2031,3821,league_roster,lostreak chicken,muerta,1159,1540,league_roster,a,chen,1223,2206,league_roster
19099,BLAST SLAM VI,8681524068,TSpirit,TY,TY,霜雪,sven,2122,3182,league_roster,```22,dragon_knight,2948,4151,fallback_lh5,bruno,abyssal_underlord,1780,3402,league_roster,p۝,dark_willow,895,1396,fallback_lh5,sustain,ancient_apparition,742,1091,league_roster,D%,clinkz,2899,4952,league_roster,CHIRA_JUNIOR,puck,2530,4039,league_roster,"p,y",mars,2295,4175,league_roster,lostreak chicken,windrunner,1073,1584,league_roster,Pohn Jork,chen,1409,2346,league_roster
19099,BLAST SLAM VI,8681659188,XG,FLCN,FLCN,,ursa,2364,4217,league_roster,NothingToSay,kunkka,2939,4729,league_roster,4`,razor,2422,4257,league_roster,其疾如风,tiny,792,1522,league_roster,lavie,warlock,908,1407,league_roster,I m Going To Be The Best Carry,sven,2119,3866,league_roster,PMA(учусь играть),primal_beast,2440,3989,league_roster,SumaoKy-,mars,2621,4551,league_roster,Cr1t-,largo,1169,1778,league_roster,Sneyking,ringmaster,944,1594,league_roster
19099,BLAST SLAM VI,8681759092,FLCN,XG,FLCN,I m Going To Be The Best Carry,kez,2350,4118,league_roster,PMA(учусь играть),sand_king,2791,4807,league_roster,SumaoKy-,abyssal_underlord,2437,4763,league_roster,Cr1t-,ringmaster,1274,1979,league_roster,Sneyking,chen,1005,1812,league_roster,念头通达,dragon_knight,2219,4245,league_roster,NothingToSay,tiny,2558,4239,league_roster,¿,mars,2329,3388,league_roster,其疾如风,dark_willow,1127,1435,league_roster,0G,ancient_apparition,736,1080,league_roster
19099,BLAST SLAM VI,8682972538,Tundra,HEROIC,HEROIC,Gorgeous,slark,2343,4403,league_roster,Lennart Karl,invoker,1415,3097,league_roster,not human (животное),centaur,2135,3804,league_roster,Ari,hoodwink,1111,1492,league_roster,NongMon,chen,1076,2102,league_roster,Yuma,broodmother,2404,4294,league_roster,a,beastmaster,3100,5158,league_roster,,abyssal_underlord,1525,2801,league_roster,lyct,jakiro,1039,2020,league_roster,марсианин,treant,971,1641,league_roster
19099,BLAST SLAM VI,8683127512,Tundra,HEROIC,HEROIC,Gorgeous,ursa,2641,4110,league_roster,Lennart Karl,dragon_knight,2221,3723,league_roster,not human (животное),beastmaster,2341,4235,league_roster,Ari,marci,1253,1544,league_roster,NongMon,mirana,768,1360,league_roster,Yuma,gyrocopter,2653,4896,league_roster,a,puck,2859,4402,league_roster,`.E,tidehunter,1754,3129,league_roster,lyct,jakiro,990,1832,league_roster,марсианин,tusk,1199,1488,league_roster
19099,BLAST SLAM VI,8683239884,GL,Liquid,Liquid,㷸,windrunner,2364,4309,fallback_lh5,)),queenofpain,2140,3560,league_roster,p^,largo,1367,2791,league_roster,happy frogs,tusk,881,1188,league_roster,p#,warlock,1265,2311,league_roster,yondaime,furion,1831,2743,league_roster,p,ember_spirit,2259,3748,league_roster,50centaur,batrider,3086,5172,league_roster,Boxi,earth_spirit,1241,2451,league_roster,tOfu,jakiro,1493,2364,league_roster
19099,BLAST SLAM VI,8683333901,Liquid,GL,Liquid,[,monkey_king,2432,3570,league_roster,мусор,lina,2342,4378,league_roster,K,kunkka,1952,2969,league_roster,Boxi,shadow_demon,928,1361,league_roster,tOfu,winter_wyvern,1132,1380,league_roster,where's my phone?,ursa,2551,4250,fallback_lh5,)),huskar,2135,3784,league_roster,помойка,queenofpain,1758,2903,league_roster,happy frogs,treant,998,1642,league_roster,Speeed,warlock,1270,1818,league_roster
19099,BLAST SLAM VI,8689312274,Liquid,FLCN,FLCN,yondaime,kez,2222,3836,league_roster,w,storm_spirit,2783,4918,league_roster,0,razor,2276,3961,league_roster,Boxi,tusk,1233,1804,league_roster,tOfu,phoenix,886,1713,league_roster,I m Going To Be The Best Carry,windrunner,2182,3930,league_roster,PMA(учусь играть),primal_beast,1850,2868,league_roster,SumaoKy-,bristleback,2403,4113,league_roster,@,jakiro,961,1432,league_roster,Sneyking,treant,956,1453,league_roster
19099,BLAST SLAM VI,8689410743,FLCN,Liquid,Liquid,0,clinkz,2444,3606,league_roster,PMA(учусь играть),primal_beast,1891,2858,league_roster,SumaoKy-,mars,1739,2674,league_roster,Cr1t-,largo,884,1559,league_roster,Sneyking,chen,1430,1867,league_roster,yondaime,kez,2988,4947,league_roster,мусор,leshrac,2786,4916,league_roster,"""",razor,2467,4588,league_roster,Boxi,rattletrap,1465,2253,league_roster,tOfu,jakiro,1575,2653,league_roster
19099,BLAST SLAM VI,8689505222,Liquid,FLCN,Liquid,yondaime,windrunner,2668,4487,league_roster,мусор,storm_spirit,2736,4680,league_roster,50centaur,razor,1924,2784,league_roster,Boxi,rattletrap,1105,1628,league_roster,F,rubick,879,1700,league_roster,P9,weaver,3157,4925,league_roster,PMA(учусь играть),primal_beast,2243,4015,league_roster,SumaoKy-,brewmaster,2254,3469,league_roster,*,lion,993,1449,league_roster,Sneyking,jakiro,869,1613,league_roster
19099,BLAST SLAM VI,8689610128,FLCN,Liquid,FLCN,I m Going To Be The Best Carry,clinkz,2737,4622,league_roster,PMA(учусь играть),sand_king,2827,4538,league_roster,SumaoKy-,doom_bringer,2474,4058,league_roster,Cr1t-,ringmaster,1242,1840,league_roster,0<,treant,1202,1499,league_roster,yondaime,ursa,2411,4314,league_roster,Іd,leshrac,2693,3906,league_roster,50centaur,mars,2011,3663,league_roster,Boxi,rattletrap,873,1363,league_roster,+,jakiro,955,1547,league_roster
19099,BLAST SLAM VI,8689716934,FLCN,Liquid,Liquid,I m Going To Be The Best Carry,weaver,2303,4191,league_roster,PMA(учусь играть),sand_king,3097,4986,league_roster,SumaoKy-,bristleback,2075,3440,league_roster,Cr1t-,hoodwink,1017,1582,league_roster,Sneyking,warlock,820,1485,league_roster,yondaime,dragon_knight,2665,4312,league_roster,мусор,void_spirit,2667,4515,league_roster,50centaur,largo,2464,4397,league_roster,Boxi,tusk,1170,1884,league_roster,tOfu,jakiro,1063,2293,league_roster
19099,BLAST SLAM VI,8689821393,TY,HEROIC,HEROIC,Narumi,razor,2788,4261,league_roster,CHIRA_JUNIOR,puck,2235,4060,league_roster,washed up player,shredder,1991,3521,league_roster,lostreak chicken,shadow_shaman,1013,1311,league_roster,Pohn Jork,shadow_demon,1305,1807,league_roster,6|,meepo,2853,4297,league_roster,a,void_spirit,2237,3706,league_roster,Wisper,bristleback,2097,3700,league_roster,lyct,hoodwink,1115,1555,league_roster,марсианин,treant,1156,1499,league_roster
19099,BLAST SLAM VI,8689898665,HEROIC,TY,TY,Yuma,ursa,2350,4181,league_roster,a,enigma,2497,4262,league_roster,Wisper,abyssal_underlord,1647,4012,league_roster,lyct,tiny,1157,1854,league_roster,марсианин,bane,735,1371,league_roster,Narumi,templar_assassin,3090,4920,league_roster,CHIRA_JUNIOR,viper,2109,4550,league_roster,washed up player,mars,2455,3536,league_roster,0,hoodwink,1252,2036,league_roster,Pohn Jork,undying,1360,1975,league_roster
19099,BLAST SLAM VI,8689976673,TY,HEROIC,TY,Narumi,nevermore,2375,4015,league_roster,CHIRA_JUNIOR,tiny,2611,4124,league_roster,washed up player,axe,2045,3613,league_roster,lostreak chicken,shadow_demon,1218,1841,league_roster,Pohn Jork,rattletrap,918,1848,league_roster,Yuma,razor,2584,4384,league_roster,a,puck,2699,4230,league_roster,Wisper,phoenix,1949,3838,league_roster,lyct,spirit_breaker,1474,1889,league_roster,b,dazzle,795,1248,league_roster
19099,BLAST SLAM VI,8690043972,TY,HEROIC,TY,Narumi,gyrocopter,2695,5136,league_roster,CHIRA_JUNIOR,viper,2554,4338,league_roster,washed up player,primal_beast,1997,3520,league_roster,0,windrunner,961,1292,league_roster,,tusk,1394,2144,league_roster,Yuma,clinkz,2480,4396,league_roster,a,enigma,2483,4313,league_roster,CӸ,dark_seer,1988,3811,league_roster,lyct,tiny,1247,2009,league_roster,"dK""",chen,1303,2002,league_roster
19099,BLAST SLAM VI,8690685211,Liquid,OG,Liquid,yondaime,nevermore,3029,4941,league_roster,мусор,puck,2346,3707,league_roster,50centaur,centaur,2199,4270,league_roster,0,marci,882,1046,league_roster,,warlock,1003,1671,league_roster,sonny hayes,kez,2513,4123,league_roster,Rasmus?,viper,2324,4642,league_roster,mam_bayotay,primal_beast,1954,3020,fallback_lh5,ȑ,bounty_hunter,1068,1514,league_roster,mam_ba,windrunner,1121,1724,league_roster
19099,BLAST SLAM VI,8690770904,OG,Liquid,Liquid,sonny hayes,weaver,2459,4051,league_roster,Rasmus?,shredder,2036,3106,league_roster,,primal_beast,2382,3935,fallback_lh5,DEKALIBRE,mirana,1201,1986,league_roster,mam_ba,chen,1081,1795,league_roster,Pko,dragon_knight,2541,4350,league_roster,мусор,void_spirit,2290,4160,league_roster,50centaur,largo,2420,4542,league_roster,Boxi,tusk,835,1237,league_roster,tOfu,jakiro,863,1764,league_roster
19099,BLAST SLAM VI,8690871387,Liquid,OG,Liquid,yondaime,furion,2817,4895,league_roster,,beastmaster,2609,4493,league_roster,50centaur,lycan,2381,4069,league_roster,Boxi,earth_spirit,1046,1410,league_roster,0j,largo,973,1889,league_roster,sonny hayes,gyrocopter,2998,5026,league_roster,Rasmus?,tiny,1774,3349,league_roster,mam_bayotay,viper,2153,4003,fallback_lh5,DEKALIBRE,rattletrap,1008,1922,league_roster,mam_ba,ancient_apparition,926,1341,league_roster
19099,BLAST SLAM VI,8691060575,TY,NAVI,TY,Narumi,kez,2718,5152,league_roster,CHIRA_JUNIOR,beastmaster,3177,4857,league_roster,melvin mentality,abyssal_underlord,2120,3822,league_roster,/,shadow_demon,1095,2039,league_roster,l,jakiro,1439,1961,league_roster,thoughts are clear,dragon_knight,2271,4240,league_roster,ссс,bristleback,2065,4000,league_roster,UNREAL BOT,mars,1593,2539,league_roster,33a9ccc,hoodwink,732,1488,league_roster,pN^,grimstroke,968,1420,league_roster
19099,BLAST SLAM VI,8691152810,TY,NAVI,NAVI,Narumi,windrunner,3178,4332,league_roster,CHIRA_JUNIOR,invoker,1892,2906,league_roster,melvin mentality,tidehunter,2373,4226,league_roster,0M,shadow_demon,1094,1384,league_roster,Pohn Jork,undying,1396,2283,league_roster,thoughts are clear,weaver,2515,4259,league_roster,ссс,kez,3156,5209,league_roster,UNREAL BOT,abyssal_underlord,1903,4597,league_roster,33a9ccc,hoodwink,888,1625,league_roster,Promise,warlock,949,1439,league_roster
19099,BLAST SLAM VI,8691221504,TY,NAVI,TY,Narumi,clinkz,2875,4384,league_roster,CHIRA_JUNIOR,invoker,2198,3833,league_roster,melvin mentality,mars,2579,4211,league_roster,,hoodwink,1085,2104,league_roster,Pohn Jork,jakiro,1095,1739,league_roster,P,dragon_knight,2790,5151,league_roster,ссс,viper,2227,3716,league_roster,UNREAL BOT,kunkka,2054,3797,league_roster,jH,largo,750,1748,league_roster,Promise,ringmaster,773,1136,league_roster
19099,BLAST SLAM VI,8691341665,TY,NAVI,NAVI,Narumi,terrorblade,2435,3731,league_roster,лg,puck,2291,4009,league_roster,melvin mentality,mars,2452,3576,league_roster,lostreak chicken,muerta,975,1479,league_roster,Pohn Jork,chen,1398,2166,league_roster,thoughts are clear,templar_assassin,2096,4289,league_roster,ссс,ember_spirit,3117,4736,league_roster,UNREAL BOT,razor,2660,4648,league_roster,,tiny,1279,2084,league_roster,Promise,warlock,1111,1514,league_roster
19099,BLAST SLAM VI,8691428241,NAVI,TY,NAVI,e,razor,2171,4101,league_roster,ссс,huskar,3115,5302,league_roster,UNREAL BOT,centaur,2289,4265,league_roster,33a9ccc,hoodwink,862,2045,league_roster,Promise,dazzle,684,1333,league_roster,Narumi,kez,2654,4414,league_roster,CHIRA_JUNIOR,windrunner,1872,2887,league_roster,melvin mentality,mars,2281,3550,league_roster,lostreak chicken,ancient_apparition,983,1469,league_roster,Pohn Jork,chen,1720,2339,league_roster
